id,old_path,is_permanent,redirect_link,redirect_page_id,site_id
640,/l/flowchart_BJS,t,http://bjs.ojp.usdoj.gov/content/justsys.cfm,,
641,/l/aging,t,http://www.gracefulaging.com,,
642,/l/nejm,t,http://www.nejm.org/doi/full/10.1056/NEJMoa067423#t=article,,
643,/l/Dep_VA,t,http://www.va.gov/vetdata/Veteran_Population.asp,,
644,/l/NCVS,t,http://bjs.ojp.usdoj.gov/index.cfm?ty=dcdetail&iid=245,,
645,/l/honor_flight,t,http://www.honorflight.org/index.cfm,,
646,/l/Digital_Divide,t,http://www.edutopia.org/digital-divide-technology-access-inclusion,,
647,/l/new_dyn,t,http://www.newdynamics.group.shef.ac.uk/,,
648,/l/Digital_Divide2,t,http://www.itu.int/wsis/tunis/newsroom/stats/,,
649,/l/trans,t,http://transactivists.org/,,
650,/l/CDC,t,http://www.cdc.gov/,,
651,/l/JSR,t,http://www.thefreelibrary.com/SEX+RESEARCH+UPDATE.-a054756701,,
652,/l/PBS_race,t,http://www.pbs.org/race/001_WhatIsRace/001_00-home.htm,,
653,/l/1st_amendment,t,http://www.firstamendmentcenter.org/,,
654,/l/Tech_History,t,http://www.history-timelines.org.uk/events-timelines/12-technology-timeline.htm,,
655,/l/Digital_Divide3,t,http://ucatlas.ucsc.edu/communication/digitaldivide.php,,
656,/l/white_privilege,t,http://www.sap.mit.edu/content/pdf/white_privilege_checklist.pdf,,
657,/l/cyberfeminism,t,http://cyberfeminism.net/,,
658,/l/IAT,t,https://implicit.harvard.edu/implicit/demo/,,
659,/l/eth_rev,t,http://hnn.us/articles/23824.html,,
660,/l/UNDP_MDG,t,http://www.undp.org/content/undp/en/home/mdgoverview/,,
661,/l/poverty,t,http://povertydata.worldbank.org/poverty/home,,
662,/l/trafficking,t,http://www.justice.gov/usao/md/priorities_human.html,,
663,/l/anti-slavery,t,http://www.antislavery.org/english,,
664,/l/Hudson,t,http://www.hudson.org,,
665,/l/Surveillance,t,http://www.surveillance-and-society.org/,,
666,/l/UTIP,t,http://utip.gov.utexas.edu,,
667,/l/NY_Times,t,http://www.nytimes.com/packages/html/national/20050515_CLASS_GRAPHIC/index_01.html,,
668,/l/USA_Classes,t,http://www.pbs.org/peoplelikeus/about/index.html,,
669,/l/Nations_Online,t,http://www.nationsonline.org/oneworld/index.html,,
670,/l/new_media,t,http://www.newmedia.org/,,
671,/l/Oprah,t,http://www.oprah.com/oprahshow/Inside-the-YFZ-Polygamist-Ranch,,
672,/l/NCHV,t,http://www.nchv.org/,,
673,/l/oscfacebook,t,http://www.facebook.com/openstaxcollege,,
674,/l/visitus,t,http://us2.campaign-archive1.com/?u=93c7b211839bc41ae96700913&id=da86d0beef,,
676,/l/socibook,t,https://itunes.apple.com/us/book/introduction-to-sociology/id685630700?mt=13,,
685,/l/Oct17Webinar,t,https://saplinglearning.webex.com/saplinglearning/onstage/g.php?d=666856468&t=h ,,
686,/l/BioiBook,t,https://itunes.apple.com/us/book/biology/id738245107?mt=13,,
688,/l/HAPSRICE14,t,http://www.rice.edu/,,
690,/l/NABT13SB,t,http://simbio.com/promos/openstax-biology,,
705,/l/Super_Bowl,t,http://www.forbes.com/sites/prishe/2013/09/19/super-bowl-xlviii-pricing-a-lesson-in-demand-elasticity/,,
706,/l/Movietickets,t,http://business.time.com/2013/02/19/movie-ticket-prices-hit-all-time-high-in-2012-why-thats-probably-good-for-moviegoers/,,
709,/l/Toobig,t,http://www.forbes.com/sites/stevedenning/2013/04/04/banks-why-too-big-to-fail-is-not-over/,,
710,/l/BLS_CPS,t,http://www.bls.gov/cps,,
711,/l/BLS_FAQ,t,http://www.bls.gov/cps/#faq,,
712,/l/BLS_recession,t,http://www.bls.gov/spotlight/2012/recession/pdf/recession_bls_spotlight.pdf,,
713,/l/ChinaEmployment,t,http://www.businessweek.com/articles/2013-07-26/divining-unemployment-in-china,,
714,/l/FRED_employment,t,http://research.stlouisfed.org/fred2/categories/12,,
715,/l/NYT_Benefits,t,http://economix.blogs.nytimes.com/2011/11/09/who-gets-unemployment-benefits/?_r=0,,
716,/l/BLS1,t,http://www.bls.gov/bls/unemployment.htm,,
717,/l/moneyhistory,t,http://www.youtube.com/watch?v=3FMHh6T86GE,,
718,/l/patents,t,http://www.bpmlegal.com/weird.html,,
719,/l/Sweden,t,http://www.huffingtonpost.com/2012/03/17/sweden-eu-cash-cashless-money_n_1355510.html,,
720,/l/drought,t,http://stateimpact.npr.org/texas/2013/08/02/how-10-western-cities-are-dealing-with-water-scarcity-and-drought,,
721,/l/Keynes,t,http://www.youtube.com/watch?v=ZRvaxUNDTKY,,
722,/l/Futurework,t,http://www.dol.gov/oasam/programs/history/herman/reports/futurework/conference/trends/trendsVII.htm,,
723,/l/oldtechjobs,t,http://readwrite.com/2013/05/01/10-technology-skills-no-longer-in-demand#awesm=~og2BuP53pqBEMo,,
724,/l/makingsense,t,http://www.youtube.com/watch?v=ViX4isDx8VY,,
725,/l/createmoney,t,http://www.youtube.com/watch?v=orKSkmEWSHQ,,
726,/l/moneymyth,t,http://www.youtube.com/watch?v=X5uGLbV5zVo,,
727,/l/Google_FTC,t,http://business.time.com/2013/01/04/googles-federal-antitrust-deal-cheered-by-some-jeered-by-others/,,
730,/l/debtclock,t,http://www.usdebtclock.org/,,
731,/l/wpayasyouthrow,t,http://www.epa.gov/epawaste/conserve/tools/payt/,,
733,/l/ecotourism,t,http://www.ecotourism.org,,
734,/l/vending,t,http://www.nytimes.com/1999/10/28/business/variable-price-coke-machine-being-tested.html,,
736,/l/EC,t,http://ec.europa.eu/index_en.htm,,
737,/l/payasyouthrow,t,http://www.epa.gov/epawaste/conserve/tools/payt/,,
739,/l/CBO,t,http://www.cbo.gov/,,
740,/l/fiscalpolicy,t,http://www.cbsnews.com/8301-505123_162-57594094/bernanke-fiscal-policy-is-stunting-the-recovery/,,
741,/l/droids,t,http://www.ted.com/talks/andrew_mcafee_are_droids_taking_our_jobs.html,,
742,/l/bigmac,t,http://www.economist.com/content/big-mac-index,,
743,/l/exratecalc,t,http://www.x-rates.com/calculator/?from=EUR&to=USD&amount=1.00,,
747,/l/Duck_Tales,t,http://www.youtube.com/watch?v=t_LWQQrpSc4,,
748,/l/Fords,t,http://modelt.org/index.php?option=com_content&view=article&id=11:original-model-t-ford-prices-by-model-and-year&catid=5:history-and-lore&Itemid=1,,
749,/l/CPI_calculator,t,http://data.bls.gov/cgi-bin/cpicalc.pl ,,
750,/l/NASA,t,http://www.nasa.gov/,,
751,/l/USDA,t,http://www.usda.gov/wps/portal/usda/usdahome?navid=CONSERVATION,,
752,/l/REtaxcredit,t,http://www.businessweek.com/small-business/the-rampd-tax-credit-explained-for-small-business-08162011.html,,
753,/l/freerider,t,http://www.psychologytoday.com/blog/the-decision-lab/201106/free-riders-and-why-bad-music-is-here-stay,,
754,/l/governmentpay,t,http://www.npr.org/blogs/money/2010/12/10/131784161/what-should-the-government-pay-for-autopsies-lighthouses,,
755,/l/queenconch,t,http://www.fishwatch.gov/profiles/queen-conch,,
756,/l/linestanding,t,http://www.linestanding.com/,,
757,/l/lobbying,t,http://www.opensecrets.org/lobby/,,
758,/l/commodities,t,http://money.cnn.com/data/commodities/?iid=MKT_Sub,,
759,/l/IRV,t,http://www.fairvote.org/what-is-irv#.Ul7It9zD_cs,,
760,/l/votergroups,t,http://www.icpsr.umich.edu/icpsrweb/instructors/setups2012/,,
761,/l/foodprice,t,http://www.democracynow.org/2012/7/26/headlines/us_says_drought_will_drive_up_food_prices_next_year,,
762,/l/WTO,t,http://www.wto.org/english/forums_e/debates_e/debates_e.htm,,
763,/l/tradevisuals,t,http://visualizing.org/visualizations/2541,,
764,/l/iphoneassembly,t,http://singaporeanipaduser.blogspot.com/2011/04/breakdown-of-iphone-components.html,,
765,/l/tradebenefits,t,http://www.ustr.gov/about-us/benefits-trade,,
766,/l/guarantee,t,http://www.eddiebauer.com/custserv/custserv.jsp?sectionId=240#ppl=pplDefaultState,,
767,/l/healtheconomics,t,http://hub.jhu.edu/gazette/2013/june/this-month-books-douglas-hough-health-care,,
768,/l/fairtradecoffee,t,http://www.ssireview.org/articles/entry/the_problem_with_fair_trade_coffee ,,
769,/l/bondsecurities,t,http://www.treasury.gov/services/Pages/bonds-securites.aspx,,
770,/l/marketoverview,t,http://money.cnn.com/data/markets/,,
771,/l/Governors,t,http://www.federalreserve.gov/aboutthefed/default.htm,,
772,/l/fastfoodwages,t,http://www.usatoday.com/story/money/business/2013/12/05/fast-food-strike-wages/3877023/ ,,
773,/l/bankregulation,t,http://www.slate.com/blogs/moneybox/2013/07/22/financial_instability_and_monetary_policy_a_terrible_mix.html,,
774,/l/catalyst,t,http://www.catalyst.org ,,
775,/l/censusincome,t,http://www.census.gov/newsroom/press-releases/2013/cb13-165.html,,
776,/l/nber,t,http://www.nber.org/papers/w11547,,
777,/l/monetarypolicy,t,http://www.federalreserve.gov/monetarypolicy/default.htm,,
778,/l/investopedia,t,http://www.investopedia.com/calculator/cagr.aspx,,
779,/l/insidejob,t,http://www.youtube.com/watch?v=FzrBurlJUNk,,
780,/l/austerebaltic,t,http://www.forbes.com/sites/dougbandow/2013/04/15/the-triumph-of-good-economics-austere-baltic-states-outgrow-their-european-neighbors/,,
781,/l/povertyprogram,t,http://www.povertyprogram.com/usa.php,,
782,/l/Clinton_speech,t,http://www.youtube.com/watch?v=J6QOuoqeOFQ,,
783,/l/inequality,t,http://www.youtube.com/watch?v=ZaoGscbtPWU,,
784,/l/US_wealth,t,http://danariely.com/2013/03/09/wealth-inequality-in-motion/,,
785,/l/OPEC,t,http://www.opec.org/opec_web/en/about_us/24.htm ,,
786,/l/sugartrade,t,http://sugarcane.org/global-policies,,
787,/l/tradepolicy,t,http://www.american.com/archive/2013/february/was-mancur-olson-wrong,,
788,/l/integration,t,http://www.ted.com/talks/pankaj_ghemawat_actually_the_world_isn_t_flat.html,,
789,/l/asiadevbank,t,http://www.adb.org/,,
790,/l/tedhansrosling,t,http://www.ted.com/talks/hans_rosling_the_good_news_of_the_decade.html,,
791,/l/Indiapoverty,t,http://www.nytimes.com/2013/08/22/world/asia/rival-economists-in-public-battle-over-cure-for-indias-poverty.html?ref=amartyasen&_r=2&,,
792,/l/tradedeficit,t,http://www.youtube.com/watch?v=FOYcpcVIZMs,,
793,/l/beafaq,t,http://www.bea.gov/faq/index.cfm,,
794,/l/standofliving,t,http://www.oecdbetterlifeindex.org/#/34333335333,,
795,/l/undergroundecon,t,http://www.usnews.com/news/blogs/rick-newman/2013/03/18/the-new-underground-economy,,
797,/l/conferenceboard,t,http://www.conference-board.org/,,
798,/l/consumerconfid,t,http://research.stlouisfed.org/fred2/series/UMCSENT/,,
799,/l/businessconfid,t,http://research.stlouisfed.org/fred2/series/BSCICP02USM460S,,
800,/l/genjobless,t,http://www.economist.com/news/international/21576657-around-world-almost-300m-15-24-year-olds-are-not-working-what-has-caused,,
801,/l/worldfactbook,t,https://www.cia.gov/library/publications/the-world-factbook/,,
802,/l/foodafrica,t,http://www.youtube.com/watch?v=HNxUPnGhnn0,,
803,/l/Haubrich,t,http://www.clevelandfed.org/research/commentary/2009/0809.cfm,,
805,/l/amdreamvalue,t,http://www.americandreamcompositeindex.com/,,
808,/l/celebauction,t,http://www.huffingtonpost.com/2012/08/16/weirdest-celebrity-items-sold-at-auction_n_1791850.html,,
809,/l/toothfish,t,http://thedelicioustruth.blogspot.com/2009/08/chilean-sea-bass-patagonian-toothfish.html,,
810,/l/expenditures,t,http://research.stlouisfed.org/fred2/series/DPCERX1A020NBEA,,
811,/l/Michael_Tanner,t,http://www.cato.org/multimedia/radio-highlights/michael-d-tanner-discusses-recession-across-age-gender-income-groups-nprs-diane-rehm-show,,
813,/l/modeledbehavior,t,http://www.forbes.com/sites/modeledbehavior/2013/09/18/lack-of-inflation-killed-the-taper/,,
814,/l/inflatemploy,t,http://www.econedlink.org/interactives/index.php?iid=242,,
815,/l/CNX14,t,http://signup.rice.edu/CNX2014,,
817,/l/sickle1,t,http://www.dnalc.org/resources/3d/17-sickle-cell.html,,
818,/l/buss,t,http://www.youtube.com/watch?v=QZw3lxyuhEU]interview,,
819,/l/twinstudy,t,http://learn.genetics.utah.edu/content/epigenetics/twins/,,
820,/l/chospital,t,http://apps.childrenshospital.org/clinical/animation/neuron/,,
821,/l/bbcgame,t,http://www.bbc.co.uk/science/humanbody/body/interactives/3djigsaw_02/index.shtml?nervous,,
822,/l/nobelanimation,t,http://www.nobelprize.org/educational/medicine/split-brain/splitbrainexp.html,,
823,/l/wearing,t,https://www.youtube.com/watch?v=ipD_G7U2FcM,,
824,/l/mri,t,http://www.csulb.edu/~cwallis/482/fmri/fmri.html,,
825,/l/introtolimits,t,http://www.youtube.com/watch?v=ahZ8LLtgu_w,,
826,/l/formaldeflimit,t,http://www.youtube.com/watch?v=NAAhJ5ucYJg,,
827,/l/limitanalytic,t,http://www.youtube.com/watch?v=VLiMfJHZIpk/,,
829,/l/continuitypoint,t,http://www.youtube.com/watch?v=Kjn0XdQ60bo&feature=youtu.be/,,
830,/l/contconcept,t,http://www.youtube.com/watch?v=ZVs2ueZo5Oc&feature=youtu.be/,,
831,/l/Diane_Rehm,t,http://thedianerehmshow.org/shows/2010-10-21/recessions-cut-across-age-gender-income-groups,,
832,/l/estimatederiv,t,http://www.youtube.com/watch?v=kx9lGSQXUVc&feature=youtu.be/,,
833,/l/estimatederiv4,t,http://www.youtube.com/watch?v=NowMsVlMpE4&feature=youtu.be/,,
834,/l/findingterms,t,http://www.youtube.com/watch?v=RjsyEWDEQe0&feature=youtu.be/,,
835,/l/arithmeticseq,t,http://www.youtube.com/watch?v=jExpsJTu9o8/,,
836,/l/geometricseq,t,http://www.youtube.com/watch?v=XHyeLKZYb2w/,,
837,/l/sequencetype,t,http://www.youtube.com/watch?v=LbQ3CW9AofU&feature=youtu.be/,,
838,/l/sequenceformula,t,http://www.youtube.com/watch?v=S8qsbzZiRqQ,,
839,/l/arithmeticser,t,http://www.youtube.com/watch?v=Dj1JZIdIwwo/,,
840,/l/geometricser,t,http://www.youtube.com/watch?v=mYg5gKlJjHc/,,
841,/l/sumnotation,t,http://www.youtube.com/watch?v=0L0rU17hHuM&feature=youtu.be/,,
842,/l/combinations,t,http://www.youtube.com/watch?v=SGn1913lOYM/,,
843,/l/permutations,t,http://www.youtube.com/watch?v=mR7MjU-tAC4&feature=youtu.be/,,
844,/l/binomialtheorem,t,http://www.youtube.com/watch?v=YxysKtqpbVI,,
845,/l/GMyzGw,t,http://www.youtube.com/watch?v=2ZNmLHMZBRI,,
846,/l/introprob,t,http://www.youtube.com/watch?v=YWt_u5l_jHs/,,
847,/l/determineprob,t,http://www.youtube.com/watch?v=IZAMLgS5x6w/,,
848,/l/expgrowth,t,http://www.youtube.com/watch?v=KCDtss0pT_c&feature=youtu.be,,
849,/l/compoundint,t,http://www.youtube.com/watch?v=XgVnygbLnJw/,,
850,/l/linearfunctions,t,http://www.youtube.com/watch?v=mzfmuJVI-HA&feature=youtu.be/,,
851,/l/graphexpfunc,t,http://www.youtube.com/watch?v=7fpazNs1ZRE/,,
852,/l/intrologarithms,t,http://www.youtube.com/watch?v=z296tOPj0HA/,,
853,/l/interpretlinear,t,http://www.youtube.com/watch?v=ZRPoWtwA5Uo&feature=youtu.be/,,
854,/l/findinginput,t,http://www.youtube.com/watch?v=_tTdoR1E5fg/,,
855,/l/graphwithtable,t,http://www.youtube.com/watch?v=8KLDGlrjzaw/,,
856,/l/DARE,t,http://www.youtube.com/watch?v=25yqvzAMoGk&sns=em,,
857,/l/mmystery,t,http://aspire.cosmic-ray.org/Labs/ScientificMethod/sci_method_selector.swf,,
858,/l/dealmein,t,http://www.wisc-online.com/objects/ViewObject.aspx?ID=I2P301,,
859,/l/graphexplog,t,http://www.youtube.com/watch?v=w1A2ZYmfGco&feature=youtu.be/,,
860,/l/matchexplog,t,http://www.youtube.com/watch?v=GnfclmCE9rE&feature=youtu.be/,,
861,/l/domainlog,t,http://www.youtube.com/watch?v=_Om0ZMzIgUk&feature=youtu.be/,,
862,/l/hogans,t,http://www.nytimes.com/2011/05/29/magazine/could-conjoined-twins-share-a-mind.html?pagewanted=1&_r=0,,
863,/l/scatplot,t,http://www.bc.edu/research/intasc/library/correlation.shtml,,
864,/l/rannumbers,t,http://www.randomizer.org/form.htm,,
865,/l/owl,t,http://owl.english.purdue.edu/owl/section/2/10/,,
866,/l/consentform,t,http://2012books.lardbucket.org/books/introduction-to-psychology/section_06/dd8c0bf7e0604dcb58a8835928f99dfb.jpg,,
867,/l/tuskegee,t,http://www.tuskegee.edu/about_us/centers_of_excellence/bioethics_center/about_the_usphs_syphilis_study.aspx,,
868,/l/introregress,t,http://www.youtube.com/watch?v=TU2t1HDwVuA/,,
869,/l/linearregress,t,http://www.youtube.com/watch?v=484Sy437Dhw/,,
870,/l/proplog,t,http://www.youtube.com/watch?v=SxF44olWTyk/,,
871,/l/expandlog,t,http://www.youtube.com/watch?v=X_y9kQr7NRU&feature=youtu.be/,,
872,/l/evaluatelog,t,http://www.youtube.com/watch?v=OiVILGg227E&feature=youtu.be/,,
873,/l/solvelogeq,t,http://www.youtube.com/watch?v=ZUREfaCqWzY/,,
874,/l/solveexplog,t,http://www.youtube.com/watch?v=XBpg0PN6ZG4&feature=youtu.be/,,
875,/l/logph,t,http://www.youtube.com/watch?v=8W2KbhC9mE0&feature=youtu.be/,,
876,/l/expmodelhalf,t,http://www.youtube.com/watch?v=HYHzK6kF0ts&feature=youtu.be/,,
877,/l/newtoncooling,t,http://www.youtube.com/watch?v=F4sr2jUIHZI&feature=youtu.be/,,
878,/l/expgrowthdbl,t,http://www.youtube.com/watch?v=eSOhLhSz9pk&feature=youtu.be/,,
879,/l/initialdouble,t,http://www.youtube.com/watch?v=YK7rERyFlOM&feature=youtu.be/,,
880,/l/pregresscalc,t,http://www.youtube.com/watch?v=QfBvEjBz_1s&feature=youtu.be/,,
881,/l/addsubcomplex,t,http://www.youtube.com/watch?v=SGhTjioGqqA&feature=youtu.be,,
882,/l/multiplycomplex,t,http://www.youtube.com/watch?v=O9xQaIi0NX0,,
883,/l/multcompconj,t,http://www.youtube.com/watch?v=VbOzEkvMb_A&feature=youtu.be,,
884,/l/raisingi,t,http://www.youtube.com/watch?v=sfP6SmEYHRw&feature=youtu.be,,
885,/l/dividetribild,t,http://www.youtube.com/watch?v=KUPFg__Djzw/,,
886,/l/dividepolybild,t,http://www.youtube.com/watch?v=chyi4APQJi0/,,
887,/l/dividepolybisd2,t,http://www.youtube.com/watch?v=bqm4DoznJxo,,
888,/l/dividepolybisd4,t,http://www.youtube.com/watch?v=_Y0fRbh1RY8,,
889,/l/realzeros,t,http://www.youtube.com/watch?v=e_EttLeQblY/,,
890,/l/factortheorem,t,http://www.youtube.com/watch?v=F0bcRJfdh5Q&feature=youtu.be/,,
891,/l/findthezeros,t,http://www.youtube.com/watch?v=LeZdCSCIb3Q/,,
892,/l/findthezeros2,t,http://www.youtube.com/watch?v=D_I11k2DfCg/,,
893,/l/graphquadgen,t,http://www.youtube.com/watch?v=oH6eZ6oDRBI/,,
894,/l/findthezeros3,t,http://www.youtube.com/watch?v=paq5VWwXHp8/,,
895,/l/graphquadstan,t,http://www.youtube.com/watch?v=L8-7QepRSi8/,,
896,/l/quadfuncrev,t,http://www.youtube.com/watch?v=kFw3XU0wisU/,,
897,/l/characterquad,t,http://www.youtube.com/watch?v=H46QVUdbBn0&feature=youtu.be/,,
898,/l/ivt,t,http://www.youtube.com/watch?v=5hK6RWeg0yU/,,
899,/l/standardpos,t,http://www.youtube.com/watch?v=hpIjaKLOo6o/,,
900,/l/angleofrotation,t,http://www.youtube.com/watch?v=0yHDfG2m-44/,,
901,/l/coterminal,t,http://www.youtube.com/watch?v=TuyF8fFg3B0/,,
902,/l/detcoterm,t,http://www.youtube.com/watch?v=52L90YF18ds/,,
903,/l/posnegcoterm,t,http://www.youtube.com/watch?v=m7jTGVVzb0s/,,
904,/l/radianmeas,t,http://www.youtube.com/watch?v=nAJqXtzwpXQ/,,
905,/l/cotermrad,t,http://www.youtube.com/watch?v=tpr8FkiowHk/,,
906,/l/arclength,t,http://www.youtube.com/watch?v=zD4CsKIYEHo/,,
907,/l/trigunitcir,t,http://www.youtube.com/watch?v=i56P6xzsB5Y/,,
908,/l/sincosuc,t,http://www.youtube.com/watch?v=wrIRVNVTJ_g&feature=youtu.be/,,
909,/l/sincosmult,t,http://www.youtube.com/watch?v=fcOFP9JnNoI&feature=youtu.be/,,
910,/l/sincosmult4,t,http://www.youtube.com/watch?v=M6QQPQMxOXM&feature=youtu.be/,,
911,/l/trigrefang,t,http://www.youtube.com/watch?v=D6RP_ttfT4M/,,
912,/l/keyinfopoly,t,http://www.youtube.com/watch?v=_C6uzPpJuiE,,
913,/l/endbehavior,t,http://www.youtube.com/watch?v=y78Dpr9LLN0&feature=youtu.be/,,
914,/l/turningpoints,t,http://www.youtube.com/watch?v=9WW0EetLD4Q&feature=youtu.be/http://www.youtube.com/watch?v=9WW0EetLD4Q&feature=youtu.be/,,
915,/l/leastposdegree,t,http://www.youtube.com/watch?v=LU1nLawYyH0&feature=youtu.be/,,
916,/l/graphrational,t,http://www.youtube.com/watch?v=2rSd1aoHK3k&feature=youtu.be/,,
917,/l/equatrational,t,http://www.youtube.com/watch?v=VU_csSy4BqM&feature=youtu.be/,,
918,/l/asymptote,t,http://www.youtube.com/watch?v=wBZxVxiJS9I,,
919,/l/interasymptote,t,http://www.youtube.com/watch?v=UnVZs2EaEjI&feature=youtu.be/,,
920,/l/directvariation,t,http://www.youtube.com/watch?v=WGqmAmzUODM/,,
921,/l/inversevariatio,t,http://www.youtube.com/watch?v=awp2vxqd-l4/,,
922,/l/directinverse,t,http://www.youtube.com/watch?v=is07Wg_0DiY/,,
923,/l/graphsquareroot,t,http://www.youtube.com/watch?v=KafjGwjarOM&feature=youtu.be/,,
924,/l/inversesquare,t,http://www.youtube.com/watch?v=eOn1yGvl17A/,,
925,/l/inverserational,t,http://www.youtube.com/watch?v=VEbJYAbSOxQ/,,
926,/l/rationalinverse,t,http://www.youtube.com/watch?v=8RLvI5Ybz6I,,
927,/l/inversefunction,t,http://www.youtube.com/watch?v=qgezKpQYH2w/,,
928,/l/trigfuncval,t,http://www.youtube.com/watch?v=wGFOlLJz24I/,,
929,/l/moretrigfun,t,http://www.youtube.com/watch?v=BFtqhHgXSMk/,,
930,/l/pythagiden,t,http://www.youtube.com/watch?v=4BR_qUZ5jK0/,,
931,/l/trigcalc,t,http://www.youtube.com/watch?v=rhRi_IuE_18/,,
932,/l/findtrigcal,t,http://www.youtube.com/watch?v=Ujyl_zQw2zE/,,
933,/l/trigrttri,t,http://www.youtube.com/watch?v=3htHrssxQI0&feature=youtu.be/,,
934,/l/reltrigtri,t,http://www.youtube.com/watch?v=QfQYY6FsPss/,,
935,/l/sixtrigfunc,t,http://www.youtube.com/watch?v=65_o6v56aT8/,,
936,/l/rttriside,t,http://www.youtube.com/watch?v=8jU2R3BuR5E/,,
937,/l/relationfunctio,t,http://www.youtube.com/watch?v=zT69oxcMhPw/,,
938,/l/vertlinetest,t,http://www.youtube.com/watch?v=gO5WN9g1fJo&feature=youtu.be/,,
939,/l/introtofunction,t,http://www.youtube.com/watch?v=sW9-zBeQpCU,,
940,/l/vertlinegraph,t,http://www.youtube.com/watch?v=5Z8DaZPJLKY/,,
941,/l/onetoone,t,http://www.youtube.com/watch?v=QFOJmevha_Y&feature=youtu.be/,,
942,/l/graphonetoone,t,http://www.youtube.com/watch?v=tbSGdcSN8RE&feature=youtu.be/,,
943,/l/aroc,t,https://www.youtube.com/watch?v=F-7Poa3i1ZU,,
944,/l/compfunction,t,http://www.youtube.com/watch?v=qxBmISCJSME/,,
945,/l/compfuncnot,t,http://www.youtube.com/watch?v=VI2kJp69jNg&feature=youtu.be/,,
946,/l/compfuncgraph,t,http://www.youtube.com/watch?v=b-i7N0hE-Ys&feature=youtu.be/,,
947,/l/decompfunction,t,http://www.youtube.com/watch?v=gFSSk8jaAwA&feature=youtu.be/,,
948,/l/compfuncvalue,t,http://www.youtube.com/watch?v=y2kJI9XnyLY&feature=youtu.be/,,
949,/l/domainsqroot,t,http://www.youtube.com/watch?v=lj_JB8sfyIM&feature=youtu.be/,,
950,/l/determinedomain,t,http://www.youtube.com/watch?v=FtJRstFMdhA/,,
951,/l/drgraph,t,http://www.youtube.com/watch?v=8jrkzZy04BQ&feature=youtu.be/,,
952,/l/drtable,t,http://www.youtube.com/watch?v=GPBq18fCEv4&feature=youtu.be/,,
953,/l/drcoordinate,t,http://www.youtube.com/watch?v=xOsYVyjTM0Q&feature=youtu.be/,,
954,/l/graphabsvalue,t,http://www.youtube.com/watch?v=X_gqB9bVOVE&feature=youtu.be/,,
955,/l/graphabsvalue2,t,http://www.youtube.com/watch?v=zmlay7PlM-E&feature=youtu.be/,,
956,/l/findeqabsval,t,http://www.youtube.com/watch?v=yYHhUYPYRl0&feature=youtu.be/,,
957,/l/findeqabsval2,t,http://www.youtube.com/watch?v=TF0vbtrG-VQ&feature=youtu.be/,,
958,/l/solveabsvalueeq,t,http://www.youtube.com/watch?v=u8SByV-TKi4/,,
959,/l/restrictdomain,t,http://www.youtube.com/watch?v=rsJ14O5-KDw&feature=youtu.be/,,
960,/l/ampperiod,t,http://www.youtube.com/watch?v=qJ-oUV7xL3w/,,
961,/l/functrans,t,http://www.youtube.com/watch?v=An29CALYjAA/,,
962,/l/translasincos,t,http://www.youtube.com/watch?v=DswBtrtvR5M/,,
963,/l/transformsincos,t,http://www.youtube.com/watch?v=wUzARNIkH-g/,,
964,/l/graphsinefunc,t,http://www.youtube.com/watch?v=gYMxUnebdZM&feature=youtu.be/,,
965,/l/evalinverstrig,t,http://www.youtube.com/watch?v=4qO0qUqBQEU,,
966,/l/graphtangent,t,http://www.youtube.com/watch?v=6pc95eHUJhY/,,
967,/l/graphcscsec,t,http://www.youtube.com/watch?v=5kOgBAVnrCI/,,
968,/l/graphcot,t,http://www.youtube.com/watch?v=5_65h_i8Yxg/,,
1429,/l/15Katrina,t,http://www.cnn.com/SPECIALS/2005/katrina/,,
969,/l/inversfuncgraph,t,http://www.youtube.com/watch?v=FIF8SdZkJc8&feature=youtu.be/,,
970,/l/sinesbasic,t,http://www.youtube.com/watch?v=dxYVBbSXYkA/,,
971,/l/sinesambiguous,t,http://www.youtube.com/watch?v=ETqe-_plC3Y/,,
972,/l/lawcosines,t,http://www.youtube.com/watch?v=hBzKRHH_grk,,
973,/l/cosineapp,t,http://www.youtube.com/watch?v=1SvHQNBGU6Q/,,
974,/l/cosineapp2,t,http://www.youtube.com/watch?v=vlVhidgzrHo,,
975,/l/pavlov1,t,http://www.nobelprize.org/educational/medicine/pavlov/pavlov.html,,
976,/l/pavlov2,t,http://www.youtube.com/watch?v=hhqumfpxuzI,,
977,/l/theoffice,t,http://www.break.com/video/ugc/the-office-altoid-experiment-1499823,,
978,/l/Watson1,t,https://www.youtube.com/watch?v=FMnhyGozLyE&list=TLijGHR5tdqJMrfg-LFJbKg-Qa4taw_Da-,,
979,/l/intropolar,t,http://www.youtube.com/watch?v=-tZR3ggdoIU/,,
980,/l/polarrect,t,http://www.youtube.com/watch?v=A-AEuohaP4o/,,
982,/l/polarcurve1,t,http://www.youtube.com/watch?v=mDT_DG_A0JA/,,
983,/l/polarcurve2,t,http://www.youtube.com/watch?v=GMcRqtm4mNo/,,
984,/l/circcardlima,t,http://www.youtube.com/watch?v=xakRu39nzjc/,,
985,/l/limacons,t,http://www.youtube.com/watch?v=hD2eB-7F3mI/,,
986,/l/prodquocomplex,t,http://www.youtube.com/watch?v=JNiLUgJcluU/,,
